Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE03.G198950-MONOMER	photosystem II	CRE03.G198950	Cre03.g198950
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE01.G066917-MONOMER	photosystem II	CRE01.G066917	Cre01.g066917
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE01.G016750-MONOMER	photosystem II	CRE01.G016750	Cre01.g016750
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE01.G016600-MONOMER	photosystem II	CRE01.G016600	Cre01.g016600
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE10.G446350-MONOMER	photosystem II	CRE10.G446350	Cre10.g446350
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE04.G232104-MONOMER	photosystem II	CRE04.G232104	Cre04.g232104
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE12.G548400-MONOMER	photosystem II	CRE12.G548400	Cre12.g548400
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CRE12.G548950-MONOMER	photosystem II	CRE12.G548950	Cre12.g548950
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CHRECP057-MONOMER	photosystem II	CHRECP057	psbA
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_205903	LHCB7
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184479	LHCBM9
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_205752	LHCBM8
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184071	LHCBM7
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184490	LHCBM6
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184775	LHCBM5
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_191690	LHCBM4
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_195162	LHCBM3
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184067	LHCBM2
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_185533	LHCBM1
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184397	LHCB5
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_184810	LHCB4
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_130316	PSBO
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_33411	PSBP1
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_153656	PSBQ
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP031	psbT
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_98021	PsbR
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP026	psbM
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP044	psbL
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP063	psbJ
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP029	psbH
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP057	psbA
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP064	psbD
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP040	psbE
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP032	psbB
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP066	psbC
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP004	psbK
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHLREDRAFT_155150	PSBW
PWY-101	photosynthesis light reactions	PSII-RXN	EC-1.10.3.9	CPLX4LZ-235	photosystem II	CHRECP027	psbZ
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	AIRS-RXN	EC-6.3.3.1	CRE07.G318750-MONOMER	phosphoribosylformylglycinamide cyclo-ligase	CRE07.G318750	Cre07.g318750
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	FGAMSYN-RXN	EC-6.3.5.3	CRE08.G364800-MONOMER	phosphoribosylformylglycinamide synthetase	CRE08.G364800	Cre08.g364800
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	GART-RXN	EC-2.1.2.2	CRE12.G550700-MONOMER	phosphoribosylglycinamide formyltransferase	CRE12.G550700	Cre12.g550700
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	GLYRIBONUCSYN-RXN	EC-6.3.4.13	CRE18.G749497-MONOMER	phosphoribosylamine&mdash;glycine ligase	CRE18.G749497	Cre18.g749497
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	GLYRIBONUCSYN-RXN	EC-6.3.4.13	CRE18.G749647-MONOMER	phosphoribosylamine&mdash;glycine ligase	CRE18.G749647	Cre18.g749647
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	PRPPAMIDOTRANS-RXN	EC-2.4.2.14	CRE05.G234638-MONOMER	amidophosphoribosyltransferase	CRE05.G234638	Cre05.g234638
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE08.G378900-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE08.G378900	Cre08.g378900
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE07.G327400-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE07.G327400	Cre07.g327400
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE11.G467767-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE11.G467767	Cre11.g467767
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE16.G679333-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE16.G679333	Cre16.g679333
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	MONOMERIO2-5918	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE16.G681700	Cre16.g681700
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE06.G267200-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE06.G267200	Cre06.g267200
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE06.G293850-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE06.G293850	Cre06.g293850
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE06.G278188-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE06.G278188	Cre06.g278188
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE09.G402552-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE09.G402552	Cre09.g402552
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE09.G405850-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE09.G405850	Cre09.g405850
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE09.G415850-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE09.G415850	Cre09.g415850
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE13.G568800-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE13.G568800	Cre13.g568800
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE13.G567100-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE13.G567100	Cre13.g567100
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE03.G146247-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE03.G146247	Cre03.g146247
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE10.G422600-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE10.G422600	Cre10.g422600
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE10.G434450-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE10.G434450	Cre10.g434450
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE10.G450400-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE10.G450400	Cre10.g450400
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G492300-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G492300	Cre12.g492300
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G511200-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G511200	Cre12.g511200
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G516450-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G516450	Cre12.g516450
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G555150-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G555150	Cre12.g555150
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G555250-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G555250	Cre12.g555250
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G535950-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G535950	Cre12.g535950
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G496750-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G496750	Cre12.g496750
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	GIO2-529-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-529	Cre09.g405850
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	GIO2-1782-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-1782	Cre07.g327400
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	GIO2-1469-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-1469	Cre10.g422600
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CHLREDRAFT_182226-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_182226	NUOP3
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_164272	NUOB18
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_193762	NUO13
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_191146	NUOP4
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_184222	NUOP5
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_196834	CAH9
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_143441	NUOP1
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_182302	NUO21
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_186185	NUOA9
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_190916	NUOB10
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_164424	NUOB22
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_59411	NUOA8
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_145512	NUOS4b
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_184606	NUOS4
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_194458	NUOB16
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_190543	NUOB4
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_135635	NUOS5
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_131464	NUO17
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_162765	fgenesh2_kg.C_scaffold_1000273
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_57090	NUOB14
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_188142	NUOS6
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_127639	NUOB13
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_54440	NUOB12
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_149240	NUOB8
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_132151	ACP1
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_77311	NUOA1
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP06	nad6
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP03	nad5
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP02	nad4
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_195711	NAD3
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP05	nad2
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP07	nad1
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-1469	Cre10.g422600
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-529	Cre09.g405850
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-1782	Cre07.g327400
PWY-4302	aerobic respiration III (alternative oxidase pathway)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	MONOMER-16490	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	G-12757	nda2
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	CRE01.G020350-MONOMER		CRE01.G020350	Cre01.g020350
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	CRE06.G264200-MONOMER		CRE06.G264200	Cre06.g264200
PWY-4302	aerobic respiration III (alternative oxidase pathway)	SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	EC-1.3.5.1	CRE14.G619133-MONOMER		CRE14.G619133	Cre14.g619133
PWY-4302	aerobic respiration III (alternative oxidase pathway)	RXN-6883	EC-1.10.3.11	CRE07.G350750-MONOMER	ubiquinol:oxygen oxidoreductase	CRE07.G350750	Cre07.g350750
PWY-4302	aerobic respiration III (alternative oxidase pathway)	RXN-6883	EC-1.10.3.11	CRE09.G395950-MONOMER	ubiquinol:oxygen oxidoreductase	CRE09.G395950	Cre09.g395950
PWY-4302	aerobic respiration III (alternative oxidase pathway)	RXN-6883	EC-1.10.3.11	CRE03.G169550-MONOMER	ubiquinol:oxygen oxidoreductase	CRE03.G169550	Cre03.g169550
PWY-4302	aerobic respiration III (alternative oxidase pathway)	RXN-6883	EC-1.10.3.11	CRE03.G172500-MONOMER	ubiquinol:oxygen oxidoreductase	CRE03.G172500	Cre03.g172500
PWY-5137	fatty acid &beta;-oxidation III (unsaturated, odd number)	ENOYL-COA-DELTA-ISOM-RXN	EC-5.3.3.8	CRE16.G695050-MONOMER	&Delta;<SUP>3</SUP>-cis-&Delta;<SUP>2</SUP>-trans-enoyl-CoA isomerase	CRE16.G695050	Cre16.g695050
PWY-5137	fatty acid &beta;-oxidation III (unsaturated, odd number)	ENOYL-COA-DELTA-ISOM-RXN	EC-5.3.3.8	CRE03.G190850-MONOMER	&Delta;<SUP>3</SUP>-cis-&Delta;<SUP>2</SUP>-trans-enoyl-CoA isomerase	CRE03.G190850	Cre03.g190850
PWY-5129	sphingolipid biosynthesis (plants)	RXN-14250	EC-1.14.18.5	CRE02.G103500-MONOMER	sphingolipid 4-monooxygenase	CRE02.G103500	Cre02.g103500
PWY-5129	sphingolipid biosynthesis (plants)	RXN-11341	EC-1.14.19.17	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	SPHINGANINE-KINASE-RXN	EC-2.7.1.91	CRE12.G530550-MONOMER	sphinganine kinase	CRE12.G530550	Cre12.g530550
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7801	EC-2.4.1	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7799	EC-2.7.1.138	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7798	EC-1.14.19.29	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7796	EC-1.14.18.7	CRE12.G496650-MONOMER	sphingolipid very long chain fatty acid &alpha;-hydroxylase	CRE12.G496650	Cre12.g496650
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7795	EC-2.7.1	CRE06.G249800-MONOMER	inositolphosphorylceramide synthase	CRE06.G249800	Cre06.g249800
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7793	EC-2.4.1.80	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	RXN-7792	EC-2.3.1.24	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	RXN3O-1380	EC-1.14.18.5	unknown	unknown	unknown	unknown
PWY-5129	sphingolipid biosynthesis (plants)	SERINE-C-PALMITOYLTRANSFERASE-RXN	EC-2.3.1.50	CRE03.G146507-MONOMER	serine palmitoyltransferase	CRE03.G146507	Cre03.g146507
PWY-5129	sphingolipid biosynthesis (plants)	SERINE-C-PALMITOYLTRANSFERASE-RXN	EC-2.3.1.50	CRE04.G230144-MONOMER	serine palmitoyltransferase	CRE04.G230144	Cre04.g230144
PWY-5129	sphingolipid biosynthesis (plants)	3-DEHYDROSPHINGANINE-REDUCTASE-RXN	EC-1.1.1.102	CRE17.G702750-MONOMER		CRE17.G702750	Cre17.g702750
PWY-5484	glycolysis II (from fructose 6-phosphate)	RXN-15513	EC-5.4.2.11	CRE03.G182300-MONOMER	phosphoglycerate mutase	CRE03.G182300	Cre03.g182300
PWY-5484	glycolysis II (from fructose 6-phosphate)	RXN-15513	EC-5.4.2.11	CRE03.G166950-MONOMER	phosphoglycerate mutase	CRE03.G166950	Cre03.g166950
PWY-5484	glycolysis II (from fructose 6-phosphate)	F16BDEPHOS-RXN	EC-3.1.3.11	CRE07.G338451-MONOMER	fructose-1,6-bisphosphatase	CRE07.G338451	Cre07.g338451
PWY-5484	glycolysis II (from fructose 6-phosphate)	F16BDEPHOS-RXN	EC-3.1.3.11	CRE09.G402997-MONOMER	fructose-1,6-bisphosphatase	CRE09.G402997	Cre09.g402997
PWY-5484	glycolysis II (from fructose 6-phosphate)	F16BDEPHOS-RXN	EC-3.1.3.11	CRE12.G510650-MONOMER	fructose-1,6-bisphosphatase	CRE12.G510650	Cre12.g510650
PWY-5484	glycolysis II (from fructose 6-phosphate)	PEPSYNTH-RXN	EC-2.7.9.2	unknown	unknown	unknown	unknown
PWY-5484	glycolysis II (from fructose 6-phosphate)	6PFRUCTPHOS-RXN	EC-2.7.1.11	CRE11.G467552-MONOMER	6-phosphofructokinase	CRE11.G467552	Cre11.g467552
PWY-5484	glycolysis II (from fructose 6-phosphate)	6PFRUCTPHOS-RXN	EC-2.7.1.11	CRE11.G467557-MONOMER	6-phosphofructokinase	CRE11.G467557	Cre11.g467557
PWY-5484	glycolysis II (from fructose 6-phosphate)	6PFRUCTPHOS-RXN	EC-2.7.1.11	CRE06.G262900-MONOMER	6-phosphofructokinase	CRE06.G262900	Cre06.g262900
